0.000000e+000,0.000000e+000,0.000000e+000,5.000000e+000 ,2.365265e+001,7.549919e+000,2.108999e-002,
0.000000e+000,0.000000e+000,0.000000e+000,1.500000e+001 ,2.391832e+001,2.544907e+000,1.392329e-004,
0.000000e+000,0.000000e+000,0.000000e+000,2.500000e+001 ,2.461149e+001,1.571196e+000,4.266116e-005,
0.000000e+000,0.000000e+000,0.000000e+000,3.500000e+001 ,2.561196e+001,1.167905e+000,2.679937e-005,
0.000000e+000,0.000000e+000,0.000000e+000,4.500000e+001 ,2.678065e+001,9.498195e-001,2.229276e-005,
0.000000e+000,0.000000e+000,0.000000e+000,5.500000e+001 ,2.797823e+001,8.118766e-001,2.148995e-005,
0.000000e+000,0.000000e+000,0.000000e+000,6.500000e+001 ,2.907879e+001,7.139956e-001,2.311356e-005,
0.000000e+000,0.000000e+000,0.000000e+000,7.500000e+001 ,2.998028e+001,6.379798e-001,2.799678e-005,
0.000000e+000,0.000000e+000,0.000000e+000,8.500000e+001 ,3.061278e+001,5.747994e-001,4.076987e-005,
0.000000e+000,0.000000e+000,0.000000e+000,9.500000e+001 ,3.094282e+001,5.198389e-001,9.413936e-005,
0.000000e+000,0.000000e+000,0.000000e+000,1.050000e+002 ,3.097095e+001,4.707581e-001,3.446007e+001,
0.000000e+000,0.000000e+000,0.000000e+000,1.150000e+002 ,3.072293e+001,4.263805e-001,1.067247e+001,
0.000000e+000,0.000000e+000,0.000000e+000,1.250000e+002 ,3.023811e+001,3.860799e-001,7.928894e+000,
0.000000e+000,0.000000e+000,0.000000e+000,1.350000e+002 ,2.955944e+001,3.494580e-001,7.089659e+000,
0.000000e+000,0.000000e+000,0.000000e+000,1.450000e+002 ,2.872704e+001,3.161953e-001,6.798488e+000,
0.000000e+000,0.000000e+000,0.000000e+000,1.550000e+002 ,2.777522e+001,2.859949e-001,6.703147e+000,
0.000000e+000,0.000000e+000,0.000000e+000,1.650000e+002 ,2.673179e+001,2.585691e-001,6.658232e+000,
0.000000e+000,0.000000e+000,0.000000e+000,1.750000e+002 ,2.561858e+001,2.336412e-001,6.585289e+000,
0.000000e+000,0.000000e+000,0.000000e+000,1.800000e+002 ,2.504838e+001,2.220954e-001,2.604197e+031,
