0,0,0,5,0.688,0.249,68.3,2.208867472
0,0,0,15,2.06,0.249,67.2,3.117854816
0,0,0,25,3.42,0.248,64.9,3.90239057
0,0,0,35,4.77,0.247,61.7,4.626609497
0,0,0,45,6.1,0.246,57.6,5.322065445
0,0,0,55,7.41,0.244,52.9,6.002807704
0,0,0,65,8.7,0.243,47.8,6.673941284
0,0,0,75,9.97,0.241,42.5,7.335826357
0,0,0,85,11.2,0.239,37.3,7.986522317
0,0,0,95,12.4,0.237,32.2,8.623500401
0,0,0,105,13.7,0.236,27.5,9.245427278
0,0,0,115,14.9,0.234,23.2,9.852432268
0,0,0,125,16,0.232,19.4,10.44699505
0,0,0,135,17.2,0.231,16.1,11.03540742
0,0,0,145,18.4,0.229,13.2,11.62761272
0,0,0,155,19.5,0.228,10.9,12.23939752
0,0,0,165,20.6,0.226,8.88,13.03866766
0,0,0,175,21.7,0.224,7.26,14.010763
0,0,0,180,22.2,0.224,6.5,15
