0.00E+00,0.00E+00,0.00E+00,5.00E+00,7.88E-01,2.52E-01,7.10E+01,2.208867472
0.00E+00,0.00E+00,0.00E+00,1.50E+01,2.36E+00,2.51E-01,6.97E+01,3.117854816
0.00E+00,0.00E+00,0.00E+00,2.50E+01,3.92E+00,2.50E-01,6.73E+01,3.90239057
0.00E+00,0.00E+00,0.00E+00,3.50E+01,5.46E+00,2.49E-01,6.38E+01,4.626609497
0.00E+00,0.00E+00,0.00E+00,4.50E+01,6.98E+00,2.47E-01,5.95E+01,5.322065445
0.00E+00,0.00E+00,0.00E+00,5.50E+01,8.46E+00,2.46E-01,5.45E+01,6.002807704
0.00E+00,0.00E+00,0.00E+00,6.50E+01,9.92E+00,2.44E-01,4.91E+01,6.673941284
0.00E+00,0.00E+00,0.00E+00,7.50E+01,1.14E+01,2.42E-01,4.35E+01,7.335826357
0.00E+00,0.00E+00,0.00E+00,8.50E+01,1.28E+01,2.40E-01,3.80E+01,7.986522317
0.00E+00,0.00E+00,0.00E+00,9.50E+01,1.41E+01,2.37E-01,3.27E+01,8.623500401
0.00E+00,0.00E+00,0.00E+00,1.05E+02,1.55E+01,2.36E-01,2.78E+01,9.245427278
0.00E+00,0.00E+00,0.00E+00,1.15E+02,1.68E+01,2.34E-01,2.34E+01,9.852432268
0.00E+00,0.00E+00,0.00E+00,1.25E+02,1.82E+01,2.32E-01,1.95E+01,10.44699505
0.00E+00,0.00E+00,0.00E+00,1.35E+02,1.95E+01,2.30E-01,1.61E+01,11.03540742
0.00E+00,0.00E+00,0.00E+00,1.45E+02,2.07E+01,2.28E-01,1.32E+01,11.62761272
0.00E+00,0.00E+00,0.00E+00,1.55E+02,2.20E+01,2.27E-01,1.08E+01,12.23939752
0.00E+00,0.00E+00,0.00E+00,1.65E+02,2.32E+01,2.25E-01,8.83E+00,13.03866766
0.00E+00,0.00E+00,0.00E+00,1.75E+02,2.45E+01,2.23E-01,7.21E+00,14.010763
0.00E+00,0.00E+00,0.00E+00,1.80E+02,2.50E+01,2.22E-01,2.60E+31,
