0,0,0,5,0.7513615,0.2452442,67.67431,2.208867472
0,0,0,15,2.249953,0.2447947,66.51428,3.117854816
0,0,0,25,3.736611,0.2439257,64.24949,3.90239057
0,0,0,35,5.204808,0.2426926,60.98801,4.626609497
0,0,0,45,6.649851,0.2411677,56.88776,5.322065445
0,0,0,55,8.069085,0.2394315,52.14753,6.002807704
0,0,0,65,9.461766,0.2375629,46.99232,6.673941284
0,0,0,75,10.82869,0.2356322,41.6538,7.335826357
0,0,0,85,12.1717,0.2336965,36.34954,7.986522317
0,0,0,95,13.49314,0.2317978,31.26489,8.623500401
0,0,0,105,14.79539,0.2299624,26.54112,9.245427278
0,0,0,115,16.08044,0.2282022,22.27126,9.852432268
0,0,0,125,17.34962,0.2265165,18.5028,10.44699505
0,0,0,135,18.6033,0.2248931,15.24517,11.03540742
0,0,0,145,19.84067,0.22331,12.47949,11.62761272
0,0,0,155,21.05952,0.2217362,10.16828,12.23939752
0,0,0,165,22.25596,0.2201315,8.264084,13.03866766
0,0,0,175,23.42406,0.2184459,6.716154,14.010763
0,0,0,180,23.99131,0.217521,2.36E+31,
