0.000000e+000,0.000000e+000,0.000000e+000,5.000000e+000 ,2.340036e+001,7.862514e+000,6.708285e-002,
0.000000e+000,0.000000e+000,0.000000e+000,1.500000e+001 ,2.360881e+001,2.644184e+000,1.645981e-004,
0.000000e+000,0.000000e+000,0.000000e+000,2.500000e+001 ,2.420226e+001,1.626391e+000,8.158245e-005,
0.000000e+000,0.000000e+000,0.000000e+000,3.500000e+001 ,2.507411e+001,1.203556e+000,6.213115e-005,
0.000000e+000,0.000000e+000,0.000000e+000,4.500000e+001 ,2.609983e+001,9.743928e-001,5.685166e-005,
0.000000e+000,0.000000e+000,0.000000e+000,5.500000e+001 ,2.715333e+001,8.294101e-001,5.847138e-005,
0.000000e+000,0.000000e+000,0.000000e+000,6.500000e+001 ,2.811975e+001,7.267868e-001,6.646663e-005,
0.000000e+000,0.000000e+000,0.000000e+000,7.500000e+001 ,2.890560e+001,6.474849e-001,8.462601e-005,
0.000000e+000,0.000000e+000,0.000000e+000,8.500000e+001 ,2.944666e+001,5.820041e-001,1.280629e-004,
0.000000e+000,0.000000e+000,0.000000e+000,9.500000e+001 ,2.971183e+001,5.254298e-001,2.935536e-004,
0.000000e+000,0.000000e+000,0.000000e+000,1.050000e+002 ,2.970084e+001,4.752130e-001,4.479708e+001,
0.000000e+000,0.000000e+000,0.000000e+000,1.150000e+002 ,2.943626e+001,4.300250e-001,1.137871e+001,
0.000000e+000,0.000000e+000,0.000000e+000,1.250000e+002 ,2.895322e+001,3.891310e-001,8.210066e+000,
0.000000e+000,0.000000e+000,0.000000e+000,1.350000e+002 ,2.829045e+001,3.520586e-001,7.237056e+000,
0.000000e+000,0.000000e+000,0.000000e+000,1.450000e+002 ,2.748441e+001,3.184398e-001,6.876191e+000,
0.000000e+000,0.000000e+000,0.000000e+000,1.550000e+002 ,2.656656e+001,2.879470e-001,6.734163e+000,
0.000000e+000,0.000000e+000,0.000000e+000,1.650000e+002 ,2.556256e+001,2.602731e-001,6.653248e+000,
0.000000e+000,0.000000e+000,0.000000e+000,1.750000e+002 ,2.449267e+001,2.351294e-001,6.550486e+000,
0.000000e+000,0.000000e+000,0.000000e+000,1.800000e+002 ,2.394638e+001,2.234994e-001,2.505978e+031,
