0.000000e+000,0.000000e+000,0.000000e+000,5.000000e+000 ,2.320388e+001,8.074942e+000,3.548727e+000,
0.000000e+000,0.000000e+000,0.000000e+000,1.500000e+001 ,2.337506e+001,2.711505e+000,1.296223e-003,
0.000000e+000,0.000000e+000,0.000000e+000,2.500000e+001 ,2.390294e+001,1.663644e+000,4.854634e-004,
0.000000e+000,0.000000e+000,0.000000e+000,3.500000e+001 ,2.468958e+001,1.227424e+000,3.140389e-004,
0.000000e+000,0.000000e+000,0.000000e+000,4.500000e+001 ,2.561969e+001,9.906273e-001,2.575033e-004,
0.000000e+000,0.000000e+000,0.000000e+000,5.500000e+001 ,2.657583e+001,8.407619e-001,2.440617e-004,
0.000000e+000,0.000000e+000,0.000000e+000,6.500000e+001 ,2.745059e+001,7.348306e-001,2.598875e-004,
0.000000e+000,0.000000e+000,0.000000e+000,7.500000e+001 ,2.815647e+001,6.532295e-001,3.139167e-004,
0.000000e+000,0.000000e+000,0.000000e+000,8.500000e+001 ,2.863340e+001,5.861419e-001,4.595918e-004,
0.000000e+000,0.000000e+000,0.000000e+000,9.500000e+001 ,2.885223e+001,5.284510e-001,1.109975e-003,
0.000000e+000,0.000000e+000,0.000000e+000,1.050000e+002 ,2.881247e+001,4.774633e-001,3.079656e+001,
0.000000e+000,0.000000e+000,0.000000e+000,1.150000e+002 ,2.853478e+001,4.317433e-001,1.085954e+001,
0.000000e+000,0.000000e+000,0.000000e+000,1.250000e+002 ,2.805159e+001,3.904778e-001,8.116685e+000,
0.000000e+000,0.000000e+000,0.000000e+000,1.350000e+002 ,2.739877e+001,3.531394e-001,7.227930e+000,
0.000000e+000,0.000000e+000,0.000000e+000,1.450000e+002 ,2.661031e+001,3.193234e-001,6.889720e+000,
0.000000e+000,0.000000e+000,0.000000e+000,1.550000e+002 ,2.571563e+001,2.886785e-001,6.751483e+000,
0.000000e+000,0.000000e+000,0.000000e+000,1.650000e+002 ,2.473890e+001,2.608827e-001,6.666919e+000,
0.000000e+000,0.000000e+000,0.000000e+000,1.750000e+002 ,2.369934e+001,2.356390e-001,6.558335e+000,
